time	V(out1)	V(out2)	V(out3)
Step Information: Cap=1p  (Step: 1/4)
9.170098982020136e-02	1.153913e+01	1.566652e+01	1.793784e+01
9.223366749899491e-02	1.110109e+01	1.522256e+01	1.749327e+01
9.321022999899491e-02	1.040724e+01	1.451984e+01	1.678946e+01
9.333230031149491e-02	1.033608e+01	1.444778e+01	1.671726e+01
9.357644093649491e-02	1.022373e+01	1.433404e+01	1.660325e+01
9.363747609274491e-02	1.020399e+01	1.431401e+01	1.658315e+01
9.375954640524491e-02	1.018420e+01	1.429374e+01	1.656275e+01
9.400368703024491e-02	1.016702e+01	1.427573e+01	1.654448e+01
9.449196828024491e-02	1.015450e+01	1.426167e+01	1.652991e+01
9.510982055689292e-02	1.014658e+01	1.425191e+01	1.651950e+01
9.547880915941877e-02	1.014343e+01	1.424775e+01	1.651499e+01
9.607852058052080e-02	1.013962e+01	1.424268e+01	1.650947e+01
9.704328304398879e-02	1.013479e+01	1.423659e+01	1.650291e+01
9.716535335648879e-02	1.013437e+01	1.423612e+01	1.650242e+01
9.737897640336379e-02	1.016856e+01	1.430503e+01	1.660598e+01
9.762311702836379e-02	1.025564e+01	1.447972e+01	1.686816e+01
9.797264204153389e-02	1.039801e+01	1.476507e+01	1.729625e+01
9.855713268952702e-02	1.066598e+01	1.530158e+01	1.809085e+01
9.953369518952702e-02	1.116639e+01	1.630264e+01	1.952626e+01
9.989990612702702e-02	1.143062e+01	1.683077e+01	2.011882e+01
1.003881873770270e-01	1.180687e+01	1.758250e+01	2.088817e+01
1.013647498770270e-01	1.252409e+01	1.901213e+01	2.232695e+01
1.023358001395565e-01	1.319682e+01	2.032283e+01	2.364226e+01
1.024578704520565e-01	1.329676e+01	2.047556e+01	2.379530e+01
1.027020110770565e-01	1.353338e+01	2.075187e+01	2.407185e+01
1.031902923270565e-01	1.397123e+01	2.121099e+01	2.453111e+01
1.038255387681758e-01	1.439034e+01	2.163537e+01	2.495552e+01
1.048021012681758e-01	1.476895e+01	2.201805e+01	2.533821e+01
1.052263646194776e-01	1.482907e+01	2.207915e+01	2.539928e+01
1.056684738528967e-01	1.483341e+01	2.208401e+01	2.540408e+01
1.063854078429022e-01	1.483609e+01	2.208691e+01	2.540668e+01
1.073619703429022e-01	1.483730e+01	2.208742e+01	2.540643e+01
1.077892164366522e-01	1.481407e+01	2.204068e+01	2.535910e+01
1.081554273741522e-01	1.463326e+01	2.167911e+01	2.499692e+01
1.085668821274574e-01	1.440395e+01	2.122077e+01	2.453790e+01
1.093897916340679e-01	1.391305e+01	2.024023e+01	2.355600e+01
1.104884244465679e-01	1.323104e+01	1.887888e+01	2.219284e+01
1.107325650715679e-01	1.307780e+01	1.857970e+01	2.189326e+01
1.112208463215679e-01	1.275748e+01	1.799998e+01	2.131274e+01
1.113429166340679e-01	1.266058e+01	1.786322e+01	2.117578e+01
1.115870572590679e-01	1.244044e+01	1.761567e+01	2.092782e+01
1.120753385090679e-01	1.203128e+01	1.718820e+01	2.049958e+01
1.130519010090679e-01	1.130388e+01	1.644807e+01	1.975788e+01
1.131739713215679e-01	1.122628e+01	1.636937e+01	1.967899e+01
1.134181119465679e-01	1.109290e+01	1.623425e+01	1.954349e+01
1.134791471028179e-01	1.106209e+01	1.620303e+01	1.951217e+01
1.136012174153179e-01	1.101134e+01	1.615153e+01	1.946048e+01
1.138453580403179e-01	1.093674e+01	1.607558e+01	1.938415e+01
1.139063931965679e-01	1.092636e+01	1.606491e+01	1.937338e+01
1.140284635090679e-01	1.091817e+01	1.605620e+01	1.936448e+01
1.142726041340679e-01	1.090879e+01	1.604581e+01	1.935371e+01
1.147608853840679e-01	1.089874e+01	1.603380e+01	1.934095e+01
1.152109842665993e-01	1.089307e+01	1.602638e+01	1.933286e+01
1.156434525437570e-01	1.088917e+01	1.602095e+01	1.932683e+01
1.163449978662595e-01	1.088417e+01	1.601402e+01	1.931911e+01
1.173215603662595e-01	1.087886e+01	1.600701e+01	1.931134e+01
1.174436306787595e-01	1.087845e+01	1.600655e+01	1.931084e+01
1.177488064600095e-01	1.088709e+01	1.602451e+01	1.933797e+01
1.181150173975095e-01	1.102762e+01	1.630615e+01	1.976035e+01
1.184732947375868e-01	1.119067e+01	1.663258e+01	2.024971e+01
1.191898494177414e-01	1.153608e+01	1.732370e+01	2.128548e+01
1.196170955114914e-01	1.175384e+01	1.775900e+01	2.193738e+01
1.199833064489914e-01	1.198450e+01	1.821988e+01	2.253029e+01
1.201664119177414e-01	1.212514e+01	1.850087e+01	2.282730e+01
1.204105525427414e-01	1.231468e+01	1.887949e+01	2.321346e+01
1.208988337927414e-01	1.268099e+01	1.961097e+01	2.395284e+01
1.218753962927414e-01	1.337963e+01	2.100552e+01	2.535634e+01
1.222416072302414e-01	1.361870e+01	2.146243e+01	2.581500e+01
1.227298884802414e-01	1.396203e+01	2.201980e+01	2.637384e+01
1.230960994177414e-01	1.427988e+01	2.238403e+01	2.673837e+01
1.235843806677414e-01	1.462184e+01	2.273902e+01	2.709344e+01
1.245609431677414e-01	1.506470e+01	2.319052e+01	2.754499e+01
1.251359367799046e-01	1.518689e+01	2.331506e+01	2.766953e+01
1.255213224180232e-01	1.520497e+01	2.333393e+01	2.768836e+01
1.261474165574222e-01	1.520851e+01	2.333814e+01	2.769236e+01
1.271239790574222e-01	1.521033e+01	2.333955e+01	2.769299e+01
1.281005415574222e-01	1.519512e+01	2.330795e+01	2.766007e+01
1.283141646042972e-01	1.513086e+01	2.317948e+01	2.753118e+01
1.286803755417972e-01	1.492366e+01	2.276539e+01	2.711631e+01
1.291686567917972e-01	1.463094e+01	2.218072e+01	2.653061e+01
1.301452192917972e-01	1.402778e+01	2.097686e+01	2.532467e+01
1.311217817917972e-01	1.342465e+01	1.977394e+01	2.411969e+01
1.312438521042972e-01	1.334793e+01	1.962937e+01	2.397486e+01
1.314879927292972e-01	1.318298e+01	1.935344e+01	2.369841e+01
1.316710981980472e-01	1.302556e+01	1.916374e+01	2.350833e+01
1.319152388230472e-01	1.281396e+01	1.893826e+01	2.328234e+01
1.324035200730472e-01	1.243673e+01	1.854979e+01	2.289285e+01
1.333800825730472e-01	1.178515e+01	1.788622e+01	2.222726e+01
1.335021528855472e-01	1.171872e+01	1.781867e+01	2.215946e+01
1.337462935105472e-01	1.161189e+01	1.770992e+01	2.205022e+01
1.338073286667972e-01	1.159103e+01	1.768863e+01	2.202880e+01
1.339293989792972e-01	1.156651e+01	1.766336e+01	2.200329e+01
1.341735396042972e-01	1.154451e+01	1.764005e+01	2.197948e+01
1.346618208542972e-01	1.152910e+01	1.762220e+01	2.196065e+01
1.351739055718587e-01	1.152144e+01	1.761207e+01	2.194951e+01
1.355831193146908e-01	1.151714e+01	1.760592e+01	2.194259e+01
1.362474581447164e-01	1.151149e+01	1.759777e+01	2.193337e+01
1.372240206447164e-01	1.151182e+01	1.760208e+01	2.194275e+01
1.382158419337789e-01	1.153012e+01	1.764126e+01	2.200287e+01
1.384294649806539e-01	1.162150e+01	1.782423e+01	2.227711e+01
1.386736056056539e-01	1.173722e+01	1.805580e+01	2.262410e+01
1.391618868556539e-01	1.198349e+01	1.854824e+01	2.335104e+01
1.401384493556539e-01	1.251313e+01	1.960662e+01	2.485905e+01
1.405046602931539e-01	1.277779e+01	2.013520e+01	2.544955e+01
1.409929415431539e-01	1.314032e+01	2.085894e+01	2.618998e+01
1.419695040431539e-01	1.382958e+01	2.223439e+01	2.757523e+01
1.423357149806539e-01	1.406007e+01	2.268091e+01	2.802352e+01
1.428239962306539e-01	1.437687e+01	2.322005e+01	2.856423e+01
1.431902071681539e-01	1.467656e+01	2.357188e+01	2.891640e+01
1.436784884181539e-01	1.499830e+01	2.390795e+01	2.925257e+01
1.446550509181539e-01	1.540758e+01	2.432600e+01	2.967066e+01
1.451713648453094e-01	1.550649e+01	2.442716e+01	2.977181e+01
1.455789845498640e-01	1.552244e+01	2.444408e+01	2.978869e+01
1.462407685949421e-01	1.552627e+01	2.444884e+01	2.979321e+01
1.472173310949421e-01	1.552862e+01	2.445108e+01	2.979459e+01
1.481938935949421e-01	1.552813e+01	2.444878e+01	2.979088e+01
1.486211396886921e-01	1.547184e+01	2.433640e+01	2.967750e+01
1.489873506261921e-01	1.525793e+01	2.390907e+01	2.924923e+01
1.494756318761921e-01	1.495816e+01	2.331056e+01	2.864946e+01
1.504521943761921e-01	1.435330e+01	2.210359e+01	2.743998e+01
1.514287568761921e-01	1.375982e+01	2.092183e+01	2.625571e+01
1.515508271886921e-01	1.367907e+01	2.078165e+01	2.611522e+01
1.517949678136921e-01	1.348965e+01	2.053050e+01	2.586345e+01
1.522832490636921e-01	1.310443e+01	2.010971e+01	2.544143e+01
1.531165816646584e-01	1.250947e+01	1.950045e+01	2.483007e+01
1.532364433391595e-01	1.243611e+01	1.942578e+01	2.475510e+01
1.534761666881619e-01	1.232079e+01	1.930838e+01	2.463710e+01
1.539556133861666e-01	1.214483e+01	1.912868e+01	2.445621e+01
1.540736755102747e-01	1.211987e+01	1.910292e+01	2.443015e+01
1.543097997584910e-01	1.210182e+01	1.908344e+01	2.441008e+01
1.547820482549234e-01	1.208575e+01	1.906462e+01	2.439011e+01
1.552188843939220e-01	1.207860e+01	1.905500e+01	2.437944e+01
1.556563051544383e-01	1.207365e+01	1.904773e+01	2.437115e+01
1.563657582804631e-01	1.206699e+01	1.903790e+01	2.435989e+01
1.573423207804631e-01	1.206052e+01	1.902867e+01	2.434922e+01
1.583188832804631e-01	1.205706e+01	1.902426e+01	2.434397e+01
1.585782826945256e-01	1.208217e+01	1.907473e+01	2.441943e+01
1.590055287882756e-01	1.229024e+01	1.949090e+01	2.504281e+01
1.594938100382756e-01	1.254657e+01	2.000316e+01	2.578825e+01
1.605924428507756e-01	1.318183e+01	2.127188e+01	2.750685e+01
1.608365834757756e-01	1.336437e+01	2.163626e+01	2.789131e+01
1.613248647257756e-01	1.371398e+01	2.233389e+01	2.860350e+01
1.623014272257756e-01	1.436652e+01	2.363536e+01	2.991481e+01
1.627286733195256e-01	1.460846e+01	2.411550e+01	3.039699e+01
1.630948842570256e-01	1.487649e+01	2.448003e+01	3.076221e+01
1.635831655070256e-01	1.523359e+01	2.486287e+01	3.114523e+01
1.641819555477302e-01	1.554542e+01	2.518102e+01	3.146341e+01
1.649903087416359e-01	1.578605e+01	2.542596e+01	3.170836e+01
1.652963979294446e-01	1.581884e+01	2.545981e+01	3.174219e+01
1.657823612327445e-01	1.582219e+01	2.546428e+01	3.174656e+01
1.665689988466272e-01	1.582601e+01	2.546916e+01	3.175102e+01
1.675455613466272e-01	1.582776e+01	2.547042e+01	3.175116e+01
1.685221238466272e-01	1.582623e+01	2.546643e+01	3.174540e+01
1.689493699403772e-01	1.575699e+01	2.532837e+01	3.160616e+01
1.693155808778772e-01	1.553521e+01	2.488551e+01	3.116220e+01
1.698038621278772e-01	1.523110e+01	2.427860e+01	3.055383e+01
1.707804246278772e-01	1.462539e+01	2.308339e+01	2.935569e+01
1.717569871278772e-01	1.402168e+01	2.194394e+01	2.821332e+01
1.718790574403772e-01	1.393413e+01	2.181443e+01	2.808345e+01
1.721231980653772e-01	1.373783e+01	2.158901e+01	2.785730e+01
1.726114793153772e-01	1.338430e+01	2.121589e+01	2.748274e+01
1.735880418153772e-01	1.278522e+01	2.060263e+01	2.686662e+01
1.737101121278772e-01	1.272725e+01	2.054339e+01	2.680702e+01
1.739542527528772e-01	1.264377e+01	2.045784e+01	2.672076e+01
1.740152879091272e-01	1.262991e+01	2.044351e+01	2.670625e+01
1.741373582216272e-01	1.261611e+01	2.042884e+01	2.669123e+01
1.743814988466272e-01	1.260211e+01	2.041319e+01	2.667487e+01
1.748697800966272e-01	1.258912e+01	2.039698e+01	2.665726e+01
1.752515768545387e-01	1.258301e+01	2.038843e+01	2.664762e+01
1.757094827394228e-01	1.257748e+01	2.038012e+01	2.663808e+01
1.764515819662119e-01	1.256991e+01	2.036873e+01	2.662490e+01
1.774281444662119e-01	1.256276e+01	2.035824e+01	2.661261e+01
1.784047069662119e-01	1.255875e+01	2.035277e+01	2.660598e+01
1.785267772787119e-01	1.255864e+01	2.035272e+01	2.660587e+01
1.788777294271494e-01	1.257577e+01	2.038709e+01	2.665682e+01
1.793049755208994e-01	1.278919e+01	2.081371e+01	2.729553e+01
1.797932567708994e-01	1.304125e+01	2.131729e+01	2.804926e+01
1.801594677083994e-01	1.323856e+01	2.171118e+01	2.862184e+01
1.807698192708994e-01	1.361426e+01	2.246102e+01	2.958254e+01
1.810139598958994e-01	1.379497e+01	2.282165e+01	2.995905e+01
1.815022411458994e-01	1.413616e+01	2.350223e+01	3.065248e+01
1.824788036458994e-01	1.476612e+01	2.475817e+01	3.191828e+01
1.829060497396494e-01	1.499968e+01	2.521326e+01	3.237529e+01
1.832722606771494e-01	1.527457e+01	2.555283e+01	3.271532e+01
1.837605419271494e-01	1.559479e+01	2.588950e+01	3.305210e+01
1.844433030155377e-01	1.589052e+01	2.619197e+01	3.335461e+01
1.850913056338712e-01	1.602842e+01	2.633323e+01	3.349586e+01
1.854486667886988e-01	1.605090e+01	2.635694e+01	3.351955e+01
1.860296399035105e-01	1.605578e+01	2.636326e+01	3.352571e+01
1.869653586540284e-01	1.606014e+01	2.636873e+01	3.353051e+01
1.879419211540284e-01	1.606102e+01	2.636857e+01	3.352892e+01
1.889184836540284e-01	1.605806e+01	2.636228e+01	3.352043e+01
1.891778830680909e-01	1.603630e+01	2.631912e+01	3.347646e+01
1.896051291618409e-01	1.577298e+01	2.579347e+01	3.294936e+01
1.900934104118409e-01	1.546762e+01	2.518430e+01	3.233852e+01
1.910699729118409e-01	1.486234e+01	2.397745e+01	3.112836e+01
1.911920432243409e-01	1.478900e+01	2.383132e+01	3.098182e+01
1.914361838493409e-01	1.464580e+01	2.355468e+01	3.070435e+01
1.919244650993409e-01	1.434841e+01	2.302863e+01	3.017664e+01
1.920465354118409e-01	1.426129e+01	2.290719e+01	3.005479e+01
1.922906760368409e-01	1.407117e+01	2.269333e+01	2.984011e+01
1.927789572868409e-01	1.370938e+01	2.231199e+01	2.945714e+01
1.929010275993409e-01	1.362685e+01	2.222705e+01	2.937179e+01
1.931451682243409e-01	1.348303e+01	2.207987e+01	2.922379e+01
1.936334494743409e-01	1.322835e+01	2.181927e+01	2.896157e+01
1.937555197868409e-01	1.317594e+01	2.176557e+01	2.890746e+01
1.939996604118409e-01	1.309474e+01	2.168208e+01	2.882315e+01
1.940606955680909e-01	1.308099e+01	2.166779e+01	2.880867e+01
1.941827658805909e-01	1.306687e+01	2.165271e+01	2.879318e+01
1.944269065055909e-01	1.305249e+01	2.163648e+01	2.877615e+01
1.949151877555909e-01	1.303905e+01	2.161946e+01	2.875753e+01
1.952684705553338e-01	1.303312e+01	2.161099e+01	2.874792e+01
1.957369556566891e-01	1.302707e+01	2.160176e+01	2.873725e+01
1.964958729399028e-01	1.301867e+01	2.158894e+01	2.872230e+01
1.974724354399028e-01	1.301077e+01	2.157706e+01	2.870828e+01
1.984489979399028e-01	1.300606e+01	2.157031e+01	2.870003e+01
1.985710682524028e-01	1.300587e+01	2.157010e+01	2.869971e+01
1.989983143461528e-01	1.300636e+01	2.157122e+01	2.870068e+01
1.991966786039653e-01	1.303679e+01	2.163198e+01	2.879124e+01
1.995628895414653e-01	1.322402e+01	2.200602e+01	2.935099e+01
2.000511707914653e-01	1.347882e+01	2.251481e+01	3.011219e+01
2.004784168852153e-01	1.370158e+01	2.295927e+01	3.077669e+01
2.009056629789653e-01	1.397229e+01	2.349935e+01	3.145480e+01
2.012718739164653e-01	1.423996e+01	2.403337e+01	3.200161e+01
2.017601551664653e-01	1.456701e+01	2.468543e+01	3.266101e+01
2.027367176664653e-01	1.516065e+01	2.586830e+01	3.385202e+01
2.031639637602153e-01	1.542323e+01	2.629392e+01	3.427904e+01
2.035301746977153e-01	1.569339e+01	2.658700e+01	3.457228e+01
2.040184559477153e-01	1.594748e+01	2.685014e+01	3.483549e+01
2.049254509548979e-01	1.622399e+01	2.713409e+01	3.511947e+01
2.052722872194219e-01	1.626580e+01	2.717756e+01	3.516293e+01
2.057431617553517e-01	1.627344e+01	2.718674e+01	3.517204e+01
2.065058735283389e-01	1.627874e+01	2.719378e+01	3.517871e+01
2.074824360283389e-01	1.628218e+01	2.719770e+01	3.518159e+01
2.084589985283389e-01	1.627560e+01	2.718338e+01	3.516533e+01
2.094508198174014e-01	1.624996e+01	2.713262e+01	3.511176e+01
2.099085834892764e-01	1.597034e+01	2.657468e+01	3.455209e+01
2.103968647392764e-01	1.566643e+01	2.596866e+01	3.394424e+01
2.113734272392764e-01	1.507235e+01	2.478472e+01	3.275662e+01
2.114954975517764e-01	1.500141e+01	2.464345e+01	3.261489e+01
2.118006733330264e-01	1.483258e+01	2.430770e+01	3.227799e+01
2.119227436455264e-01	1.475981e+01	2.418064e+01	3.215046e+01
2.121668842705264e-01	1.458818e+01	2.394841e+01	3.191733e+01
2.126551655205264e-01	1.424654e+01	2.356876e+01	3.153585e+01
2.135736421450881e-01	1.368643e+01	2.299014e+01	3.095382e+01
2.136957124575881e-01	1.362684e+01	2.292907e+01	3.089230e+01
2.139398530825881e-01	1.353307e+01	2.283281e+01	3.079514e+01
2.140008882388381e-01	1.351495e+01	2.281411e+01	3.077622e+01
2.141229585513381e-01	1.349314e+01	2.279121e+01	3.075287e+01
2.143670991763381e-01	1.347200e+01	2.276804e+01	3.072880e+01
2.148553804263381e-01	1.345522e+01	2.274732e+01	3.070631e+01
2.152462163261165e-01	1.344804e+01	2.273707e+01	3.069465e+01
2.157007643834403e-01	1.344171e+01	2.272733e+01	3.068332e+01
2.164375195633215e-01	1.343283e+01	2.271358e+01	3.066723e+01
2.174140820633215e-01	1.342386e+01	2.269985e+01	3.065095e+01
2.183906445633215e-01	1.341986e+01	2.269429e+01	3.064429e+01
2.193824658523840e-01	1.342224e+01	2.269985e+01	3.065180e+01
2.195960888992590e-01	1.351919e+01	2.289346e+01	3.094137e+01
2.198402295242590e-01	1.364658e+01	2.314777e+01	3.132176e+01
2.204505810867590e-01	1.396560e+01	2.378438e+01	3.227366e+01
2.208778271805090e-01	1.419976e+01	2.425132e+01	3.293548e+01
2.211219678055090e-01	1.436978e+01	2.459042e+01	3.331373e+01
2.216102490555090e-01	1.470506e+01	2.525894e+01	3.400226e+01
2.225251795836978e-01	1.528557e+01	2.641572e+01	3.516771e+01
2.229524256774478e-01	1.551061e+01	2.686193e+01	3.561574e+01
2.233186366149478e-01	1.574969e+01	2.719097e+01	3.594538e+01
2.238069178649478e-01	1.605523e+01	2.752230e+01	3.627688e+01
2.244730975216090e-01	1.633798e+01	2.781291e+01	3.656752e+01
2.251026502964965e-01	1.647704e+01	2.795574e+01	3.671035e+01
2.254671362013950e-01	1.650242e+01	2.798266e+01	3.673723e+01
2.260595941078626e-01	1.650724e+01	2.798932e+01	3.674370e+01
2.270131291428458e-01	1.651263e+01	2.799638e+01	3.675004e+01
2.279896916428458e-01	1.651441e+01	2.799764e+01	3.674980e+01
2.289662541428458e-01	1.651229e+01	2.799266e+01	3.674254e+01
2.293935002365958e-01	1.650907e+01	2.798680e+01	3.673523e+01
2.296528996506583e-01	1.649717e+01	2.796364e+01	3.671104e+01
2.300801457444083e-01	1.623528e+01	2.744124e+01	3.618689e+01
2.305684269944083e-01	1.593344e+01	2.683953e+01	3.558316e+01
2.315449894944083e-01	1.534846e+01	2.567412e+01	3.441374e+01
2.316670598069083e-01	1.527908e+01	2.553601e+01	3.427513e+01
2.319722355881583e-01	1.511367e+01	2.521009e+01	3.394795e+01
2.320943059006583e-01	1.503650e+01	2.508792e+01	3.382528e+01
2.323384465256583e-01	1.486011e+01	2.486755e+01	3.360391e+01
2.328267277756583e-01	1.452763e+01	2.451017e+01	3.324454e+01
2.336380302524222e-01	1.405806e+01	2.402751e+01	3.275859e+01
2.337601005649222e-01	1.400203e+01	2.396999e+01	3.270058e+01
2.340042411899222e-01	1.391564e+01	2.388100e+01	3.261060e+01
2.340652763461722e-01	1.390000e+01	2.386475e+01	3.259410e+01
2.341873466586722e-01	1.388249e+01	2.384611e+01	3.257497e+01
2.344314872836722e-01	1.386507e+01	2.382650e+01	3.255439e+01
2.349197685336722e-01	1.384972e+01	2.380692e+01	3.253286e+01
2.352701741130790e-01	1.384318e+01	2.379740e+01	3.252195e+01
2.357397257622617e-01	1.383633e+01	2.378674e+01	3.250950e+01
2.365003369406116e-01	1.382663e+01	2.377159e+01	3.249169e+01
2.374768994406116e-01	1.381710e+01	2.375681e+01	3.247407e+01
2.384534619406116e-01	1.381207e+01	2.374923e+01	3.246456e+01
2.394300244406116e-01	1.381142e+01	2.374866e+01	3.246293e+01
2.396894238546741e-01	1.383480e+01	2.379510e+01	3.253164e+01
2.401166699484241e-01	1.405742e+01	2.423940e+01	3.319597e+01
2.407270215109241e-01	1.437501e+01	2.487280e+01	3.414123e+01
2.411542676046741e-01	1.462452e+01	2.537020e+01	3.479736e+01
2.413984082296741e-01	1.479631e+01	2.571274e+01	3.515824e+01
2.418866894796741e-01	1.511524e+01	2.634841e+01	3.580431e+01
2.428632519796741e-01	1.568966e+01	2.749270e+01	3.695594e+01
2.432904980734241e-01	1.593434e+01	2.789544e+01	3.736033e+01
2.436567090109241e-01	1.618367e+01	2.816866e+01	3.763377e+01
2.441449902609241e-01	1.641462e+01	2.840898e+01	3.787416e+01
2.449757718548420e-01	1.664001e+01	2.864160e+01	3.810682e+01
2.452909947004198e-01	1.667285e+01	2.867612e+01	3.814133e+01
2.457735774960237e-01	1.667988e+01	2.868503e+01	3.815016e+01
2.465548601448539e-01	1.668591e+01	2.869332e+01	3.815806e+01
2.475314226448539e-01	1.669025e+01	2.869868e+01	3.816233e+01
2.485079851448539e-01	1.669005e+01	2.869675e+01	3.815841e+01
2.494845476448539e-01	1.668544e+01	2.868776e+01	3.814654e+01
2.499270525276664e-01	1.665942e+01	2.863687e+01	3.809383e+01
2.501406755745414e-01	1.652716e+01	2.837308e+01	3.782909e+01
2.503848161995414e-01	1.637415e+01	2.806800e+01	3.752294e+01
2.508730974495414e-01	1.607799e+01	2.747790e+01	3.693067e+01
2.518496599495414e-01	1.551207e+01	2.635105e+01	3.579948e+01
2.519717302620414e-01	1.544413e+01	2.622033e+01	3.566822e+01
2.522158708870414e-01	1.530658e+01	2.597743e+01	3.542424e+01
2.522769060432914e-01	1.526648e+01	2.591938e+01	3.536591e+01
2.523989763557914e-01	1.517648e+01	2.581197e+01	3.525797e+01
2.526431169807914e-01	1.500286e+01	2.562229e+01	3.506722e+01
2.531313982307914e-01	1.468258e+01	2.528759e+01	3.473037e+01
2.532534685432914e-01	1.461116e+01	2.521379e+01	3.465603e+01
2.534976091682914e-01	1.449154e+01	2.509047e+01	3.453164e+01
2.539858904182914e-01	1.429251e+01	2.488494e+01	3.432397e+01
2.541016978310239e-01	1.426042e+01	2.485150e+01	3.429004e+01
2.543333126564890e-01	1.423061e+01	2.481936e+01	3.425689e+01
2.547965423074189e-01	1.420646e+01	2.479082e+01	3.422635e+01
2.552242915172859e-01	1.419686e+01	2.477729e+01	3.421099e+01
2.556651014444723e-01	1.418995e+01	2.476651e+01	3.419837e+01
2.563799628086839e-01	1.418010e+01	2.475098e+01	3.418006e+01
2.573565253086839e-01	1.416936e+01	2.473413e+01	3.415997e+01
2.583330878086839e-01	1.416295e+01	2.472419e+01	3.414765e+01
2.593096503086839e-01	1.416081e+01	2.472109e+01	3.414303e+01
2.597368964024339e-01	1.416274e+01	2.472451e+01	3.414671e+01
2.599505194493089e-01	1.420376e+01	2.480610e+01	3.426806e+01
2.603167303868089e-01	1.439444e+01	2.518647e+01	3.483657e+01
